"DateTime","Date","Hour","X"
2015-11-23 04:00:00,2015-11-23,4,0.0274
2015-11-23 05:00:00,2015-11-23,5,0.0725
2015-11-23 06:00:00,2015-11-23,6,0.094
2015-11-23 07:00:00,2015-11-23,7,0.0965
2015-11-23 08:00:00,2015-11-23,8,0.0816
2015-11-23 09:00:00,2015-11-23,9,0.0772
2015-11-23 10:00:00,2015-11-23,10,0.0628
2015-11-23 11:00:00,2015-11-23,11,0.0555
2015-11-23 12:00:00,2015-11-23,12,0.0515
2015-11-23 13:00:00,2015-11-23,13,0.0588
2015-11-23 14:00:00,2015-11-23,14,0.0501
2015-11-23 15:00:00,2015-11-23,15,0.0416
2015-11-23 16:00:00,2015-11-23,16,0.0376
2015-11-23 17:00:00,2015-11-23,17,0.0376
2015-11-23 18:00:00,2015-11-23,18,0.0311
2015-11-23 19:00:00,2015-11-23,19,0.0263
2015-11-23 20:00:00,2015-11-23,20,0.0223
2015-11-23 21:00:00,2015-11-23,21,0.0207
2015-11-23 22:00:00,2015-11-23,22,0.0142
2015-11-23 23:00:00,2015-11-23,23,0.0099
2015-11-24,2015-11-24,0,0.0051
2015-11-24 01:00:00,2015-11-24,1,0.0046
2015-11-24 02:00:00,2015-11-24,2,0.0059
2015-11-24 03:00:00,2015-11-24,3,0.0098
2015-11-24 04:00:00,2015-11-24,4,0.0276
2015-11-24 05:00:00,2015-11-24,5,0.0716
2015-11-24 06:00:00,2015-11-24,6,0.095
2015-11-24 07:00:00,2015-11-24,7,0.0954
2015-11-24 08:00:00,2015-11-24,8,0.0875
2015-11-24 09:00:00,2015-11-24,9,0.0728
2015-11-24 10:00:00,2015-11-24,10,0.0717
2015-11-24 11:00:00,2015-11-24,11,0.0637
2015-11-24 12:00:00,2015-11-24,12,0.0596
2015-11-24 13:00:00,2015-11-24,13,0.056
2015-11-24 14:00:00,2015-11-24,14,0.0519
2015-11-24 15:00:00,2015-11-24,15,0.0448
2015-11-24 16:00:00,2015-11-24,16,0.038
2015-11-24 17:00:00,2015-11-24,17,0.0402
2015-11-24 18:00:00,2015-11-24,18,0.032
2015-11-24 19:00:00,2015-11-24,19,0.0285
2015-11-24 20:00:00,2015-11-24,20,0.0259
2015-11-24 21:00:00,2015-11-24,21,0.023
2015-11-24 22:00:00,2015-11-24,22,0.0173
2015-11-24 23:00:00,2015-11-24,23,0.0105
2015-11-25,2015-11-25,0,0.0066
2015-11-25 01:00:00,2015-11-25,1,0.0063
2015-11-25 02:00:00,2015-11-25,2,0.0054
2015-11-25 03:00:00,2015-11-25,3,0.0113
2015-11-25 04:00:00,2015-11-25,4,0.0289
2015-11-25 05:00:00,2015-11-25,5,0.0704
2015-11-25 06:00:00,2015-11-25,6,0.0932
2015-11-25 07:00:00,2015-11-25,7,0.0954
2015-11-25 08:00:00,2015-11-25,8,0.0799
2015-11-25 09:00:00,2015-11-25,9,0.0735
2015-11-25 10:00:00,2015-11-25,10,0.0657
2015-11-25 11:00:00,2015-11-25,11,0.0586
2015-11-25 12:00:00,2015-11-25,12,0.06
2015-11-25 13:00:00,2015-11-25,13,0.063
2015-11-25 14:00:00,2015-11-25,14,0.0535
2015-11-25 15:00:00,2015-11-25,15,0.0453
2015-11-25 16:00:00,2015-11-25,16,0.0394
2015-11-25 17:00:00,2015-11-25,17,0.0409
2015-11-25 18:00:00,2015-11-25,18,0.0362
2015-11-25 19:00:00,2015-11-25,19,0.0305
2015-11-25 20:00:00,2015-11-25,20,0.0276
2015-11-25 21:00:00,2015-11-25,21,0.0273
2015-11-25 22:00:00,2015-11-25,22,0.0226
2015-11-25 23:00:00,2015-11-25,23,0.0142
2015-11-26,2015-11-26,0,0.0082
2015-11-26 01:00:00,2015-11-26,1,0.0078
2015-11-26 02:00:00,2015-11-26,2,0.0058
2015-11-26 03:00:00,2015-11-26,3,0.0057
2015-11-26 04:00:00,2015-11-26,4,0.0068
2015-11-26 05:00:00,2015-11-26,5,0.0107
2015-11-26 06:00:00,2015-11-26,6,0.0123
2015-11-26 07:00:00,2015-11-26,7,0.0163
2015-11-26 08:00:00,2015-11-26,8,0.0186
2015-11-26 09:00:00,2015-11-26,9,0.0216
2015-11-26 10:00:00,2015-11-26,10,0.0272
2015-11-26 11:00:00,2015-11-26,11,0.0337
2015-11-26 12:00:00,2015-11-26,12,0.0378
2015-11-26 13:00:00,2015-11-26,13,0.0375
2015-11-26 14:00:00,2015-11-26,14,0.0346
2015-11-26 15:00:00,2015-11-26,15,0.0341
2015-11-26 16:00:00,2015-11-26,16,0.0358
2015-11-26 17:00:00,2015-11-26,17,0.0343
2015-11-26 18:00:00,2015-11-26,18,0.0292
2015-11-26 19:00:00,2015-11-26,19,0.0281
2015-11-26 20:00:00,2015-11-26,20,0.0283
2015-11-26 21:00:00,2015-11-26,21,0.0308
2015-11-26 22:00:00,2015-11-26,22,0.0268
2015-11-26 23:00:00,2015-11-26,23,0.0181
2015-11-27,2015-11-27,0,0.011
2015-11-27 01:00:00,2015-11-27,1,0.0072
2015-11-27 02:00:00,2015-11-27,2,0.0056
2015-11-27 03:00:00,2015-11-27,3,0.0068
2015-11-27 04:00:00,2015-11-27,4,0.01
2015-11-27 05:00:00,2015-11-27,5,0.0178
2015-11-27 06:00:00,2015-11-27,6,0.0252
2015-11-27 07:00:00,2015-11-27,7,0.0307
2015-11-27 08:00:00,2015-11-27,8,0.031
2015-11-27 09:00:00,2015-11-27,9,0.0358
2015-11-27 10:00:00,2015-11-27,10,0.0379
2015-11-27 11:00:00,2015-11-27,11,0.0438
2015-11-27 12:00:00,2015-11-27,12,0.0444
2015-11-27 13:00:00,2015-11-27,13,0.0476
2015-11-27 14:00:00,2015-11-27,14,0.0432
2015-11-27 15:00:00,2015-11-27,15,0.0406
2015-11-27 16:00:00,2015-11-27,16,0.0426
2015-11-27 17:00:00,2015-11-27,17,0.0415
2015-11-27 18:00:00,2015-11-27,18,0.0288
2015-11-27 19:00:00,2015-11-27,19,0.0345
2015-11-27 20:00:00,2015-11-27,20,0.0266
2015-11-27 21:00:00,2015-11-27,21,0.0259
2015-11-27 22:00:00,2015-11-27,22,0.0214
2015-11-27 23:00:00,2015-11-27,23,0.0151
2015-11-28,2015-11-28,0,0.0097
2015-11-28 01:00:00,2015-11-28,1,0.0067
2015-11-28 02:00:00,2015-11-28,2,0.0054
2015-11-28 03:00:00,2015-11-28,3,0.007
2015-11-28 04:00:00,2015-11-28,4,0.0118
2015-11-28 05:00:00,2015-11-28,5,0.0257
2015-11-28 06:00:00,2015-11-28,6,0.0324
2015-11-28 07:00:00,2015-11-28,7,0.0415
2015-11-28 08:00:00,2015-11-28,8,0.0511
2015-11-28 09:00:00,2015-11-28,9,0.0508
2015-11-28 10:00:00,2015-11-28,10,0.05
2015-11-28 11:00:00,2015-11-28,11,0.0512
2015-11-28 12:00:00,2015-11-28,12,0.0523
2015-11-28 13:00:00,2015-11-28,13,0.054
2015-11-28 14:00:00,2015-11-28,14,0.0509
2015-11-28 15:00:00,2015-11-28,15,0.0513
2015-11-28 16:00:00,2015-11-28,16,0.053
2015-11-28 17:00:00,2015-11-28,17,0.0558
2015-11-28 18:00:00,2015-11-28,18,0.0483
2015-11-28 19:00:00,2015-11-28,19,0.0364
2015-11-28 20:00:00,2015-11-28,20,0.0282
2015-11-28 21:00:00,2015-11-28,21,0.0281
2015-11-28 22:00:00,2015-11-28,22,0.0265
2015-11-28 23:00:00,2015-11-28,23,0.0172
2015-11-29,2015-11-29,0,0.0108
2015-11-29 01:00:00,2015-11-29,1,0.0069
2015-11-29 02:00:00,2015-11-29,2,0.005
2015-11-29 03:00:00,2015-11-29,3,0.0046
2015-11-29 04:00:00,2015-11-29,4,0.0071
2015-11-29 05:00:00,2015-11-29,5,0.014
2015-11-29 06:00:00,2015-11-29,6,0.0173
2015-11-29 07:00:00,2015-11-29,7,0.0215
2015-11-29 08:00:00,2015-11-29,8,0.0302
2015-11-29 09:00:00,2015-11-29,9,0.0437
2015-11-29 10:00:00,2015-11-29,10,0.0452
2015-11-29 11:00:00,2015-11-29,11,0.0457
2015-11-29 12:00:00,2015-11-29,12,0.0481
2015-11-29 13:00:00,2015-11-29,13,0.0484
2015-11-29 14:00:00,2015-11-29,14,0.047
2015-11-29 15:00:00,2015-11-29,15,0.0437
2015-11-29 16:00:00,2015-11-29,16,0.0467
2015-11-29 17:00:00,2015-11-29,17,0.0482
2015-11-29 18:00:00,2015-11-29,18,0.0372
2015-11-29 19:00:00,2015-11-29,19,0.0338
2015-11-29 20:00:00,2015-11-29,20,0.0279
2015-11-29 21:00:00,2015-11-29,21,0.0243
2015-11-29 22:00:00,2015-11-29,22,0.0179
2015-11-29 23:00:00,2015-11-29,23,0.0112
2015-11-30,2015-11-30,0,0.0065
2015-11-30 01:00:00,2015-11-30,1,0.0049
2015-11-30 02:00:00,2015-11-30,2,0.0053
2015-11-30 03:00:00,2015-11-30,3,0.0098
2015-11-30 04:00:00,2015-11-30,4,0.0278
2015-11-30 05:00:00,2015-11-30,5,0.0723
2015-11-30 06:00:00,2015-11-30,6,0.1184
2015-11-30 07:00:00,2015-11-30,7,0.2066
2015-11-30 08:00:00,2015-11-30,8,0.1185
2015-11-30 09:00:00,2015-11-30,9,0.122
2015-11-30 10:00:00,2015-11-30,10,0.0669
2015-11-30 11:00:00,2015-11-30,11,0.0509
2015-11-30 12:00:00,2015-11-30,12,0.0509
2015-11-30 13:00:00,2015-11-30,13,0.0525
2015-11-30 14:00:00,2015-11-30,14,0.0481
2015-11-30 15:00:00,2015-11-30,15,0.0401
2015-11-30 16:00:00,2015-11-30,16,0.036
2015-11-30 17:00:00,2015-11-30,17,0.0384
2015-11-30 18:00:00,2015-11-30,18,0.0302
2015-11-30 19:00:00,2015-11-30,19,0.0248
2015-11-30 20:00:00,2015-11-30,20,0.0205
2015-11-30 21:00:00,2015-11-30,21,0.0196
2015-11-30 22:00:00,2015-11-30,22,0.0137
2015-11-30 23:00:00,2015-11-30,23,0.009
2015-12-01,2015-12-01,0,0.0057
2015-12-01 01:00:00,2015-12-01,1,0.0039
2015-12-01 02:00:00,2015-12-01,2,0.0046
2015-12-01 03:00:00,2015-12-01,3,0.0096
2015-12-01 04:00:00,2015-12-01,4,0.0283
2015-12-01 05:00:00,2015-12-01,5,0.0719
2015-12-01 06:00:00,2015-12-01,6,0.0956
2015-12-01 07:00:00,2015-12-01,7,0.1258
2015-12-01 08:00:00,2015-12-01,8,0.1578
2015-12-01 09:00:00,2015-12-01,9,0.2005
2015-12-01 10:00:00,2015-12-01,10,0.0628
2015-12-01 11:00:00,2015-12-01,11,0.0523
2015-12-01 12:00:00,2015-12-01,12,0.0501
2015-12-01 13:00:00,2015-12-01,13,0.0533
2015-12-01 14:00:00,2015-12-01,14,0.0492
2015-12-01 15:00:00,2015-12-01,15,0.0394
2015-12-01 16:00:00,2015-12-01,16,0.0363
2015-12-01 17:00:00,2015-12-01,17,0.0372
2015-12-01 18:00:00,2015-12-01,18,0.031
2015-12-01 19:00:00,2015-12-01,19,0.0266
2015-12-01 20:00:00,2015-12-01,20,0.0199
2015-12-01 21:00:00,2015-12-01,21,0.0182
2015-12-01 22:00:00,2015-12-01,22,0.0148
2015-12-01 23:00:00,2015-12-01,23,0.0098
2015-12-02,2015-12-02,0,0.0069
2015-12-02 01:00:00,2015-12-02,1,0.0039
2015-12-02 02:00:00,2015-12-02,2,0.0053
2015-12-02 03:00:00,2015-12-02,3,0.0096
2015-12-02 04:00:00,2015-12-02,4,0.0283
2015-12-02 05:00:00,2015-12-02,5,0.0721
2015-12-02 06:00:00,2015-12-02,6,0.095
2015-12-02 07:00:00,2015-12-02,7,0.1437
2015-12-02 08:00:00,2015-12-02,8,0.088
2015-12-02 09:00:00,2015-12-02,9,0.0885
2015-12-02 10:00:00,2015-12-02,10,0.0681
2015-12-02 11:00:00,2015-12-02,11,0.0543
2015-12-02 12:00:00,2015-12-02,12,0.0501
2015-12-02 13:00:00,2015-12-02,13,0.0523
2015-12-02 14:00:00,2015-12-02,14,0.0494
2015-12-02 15:00:00,2015-12-02,15,0.0391
2015-12-02 16:00:00,2015-12-02,16,0.0367
2015-12-02 17:00:00,2015-12-02,17,0.0373
2015-12-02 18:00:00,2015-12-02,18,0.0302
2015-12-02 19:00:00,2015-12-02,19,0.0264
2015-12-02 20:00:00,2015-12-02,20,0.0227
2015-12-02 21:00:00,2015-12-02,21,0.0199
2015-12-02 22:00:00,2015-12-02,22,0.0149
2015-12-02 23:00:00,2015-12-02,23,0.0099
2015-12-03,2015-12-03,0,0.006
2015-12-03 01:00:00,2015-12-03,1,0.0046
2015-12-03 02:00:00,2015-12-03,2,0.0053
2015-12-03 03:00:00,2015-12-03,3,0.0102
2015-12-03 04:00:00,2015-12-03,4,0.0277
2015-12-03 05:00:00,2015-12-03,5,0.0726
2015-12-03 06:00:00,2015-12-03,6,0.0948
2015-12-03 07:00:00,2015-12-03,7,0.098
2015-12-03 08:00:00,2015-12-03,8,0.0928
2015-12-03 09:00:00,2015-12-03,9,0.0855
2015-12-03 10:00:00,2015-12-03,10,0.0703
2015-12-03 11:00:00,2015-12-03,11,0.0555
2015-12-03 12:00:00,2015-12-03,12,0.0528
2015-12-03 13:00:00,2015-12-03,13,0.057
2015-12-03 14:00:00,2015-12-03,14,0.0507
2015-12-03 15:00:00,2015-12-03,15,0.0396
2015-12-03 16:00:00,2015-12-03,16,0.0351
2015-12-03 17:00:00,2015-12-03,17,0.0375
2015-12-03 18:00:00,2015-12-03,18,0.0299
2015-12-03 19:00:00,2015-12-03,19,0.0092
2015-12-03 20:00:00,2015-12-03,20,0.0138
2015-12-03 21:00:00,2015-12-03,21,0.023
2015-12-03 22:00:00,2015-12-03,22,0.0178
2015-12-03 23:00:00,2015-12-03,23,0.0116
2015-12-04,2015-12-04,0,0.0075
2015-12-04 01:00:00,2015-12-04,1,0.0053
2015-12-04 02:00:00,2015-12-04,2,0.0058
2015-12-04 03:00:00,2015-12-04,3,0.0097
2015-12-04 04:00:00,2015-12-04,4,0.0256
2015-12-04 05:00:00,2015-12-04,5,0.0688
2015-12-04 06:00:00,2015-12-04,6,0.0923
2015-12-04 07:00:00,2015-12-04,7,0.1317
2015-12-04 08:00:00,2015-12-04,8,0.0884
2015-12-04 09:00:00,2015-12-04,9,0.078
2015-12-04 10:00:00,2015-12-04,10,0.0599
2015-12-04 11:00:00,2015-12-04,11,0.0539
2015-12-04 12:00:00,2015-12-04,12,0.0513
2015-12-04 13:00:00,2015-12-04,13,0.0568
2015-12-04 14:00:00,2015-12-04,14,0.0481
2015-12-04 15:00:00,2015-12-04,15,0.0413
2015-12-04 16:00:00,2015-12-04,16,0.0387
2015-12-04 17:00:00,2015-12-04,17,0.0391
2015-12-04 18:00:00,2015-12-04,18,0.034
2015-12-04 19:00:00,2015-12-04,19,0.0323
2015-12-04 20:00:00,2015-12-04,20,0.0267
2015-12-04 21:00:00,2015-12-04,21,0.0253
2015-12-04 22:00:00,2015-12-04,22,0.0212
2015-12-04 23:00:00,2015-12-04,23,0.0145
2015-12-05,2015-12-05,0,0.0093
2015-12-05 01:00:00,2015-12-05,1,0.0062
2015-12-05 02:00:00,2015-12-05,2,0.0051
2015-12-05 03:00:00,2015-12-05,3,0.0069
2015-12-05 04:00:00,2015-12-05,4,0.012
2015-12-05 05:00:00,2015-12-05,5,0.0262
2015-12-05 06:00:00,2015-12-05,6,0.033
2015-12-05 07:00:00,2015-12-05,7,0.0429
2015-12-05 08:00:00,2015-12-05,8,0.0519
2015-12-05 09:00:00,2015-12-05,9,0.0526
2015-12-05 10:00:00,2015-12-05,10,0.0505
2015-12-05 11:00:00,2015-12-05,11,0.0523
2015-12-05 12:00:00,2015-12-05,12,0.0541
2015-12-05 13:00:00,2015-12-05,13,0.0557
2015-12-05 14:00:00,2015-12-05,14,0.0526
2015-12-05 15:00:00,2015-12-05,15,0.0524
2015-12-05 16:00:00,2015-12-05,16,0.0549
2015-12-05 17:00:00,2015-12-05,17,0.0577
2015-12-05 18:00:00,2015-12-05,18,0.0491
2015-12-05 19:00:00,2015-12-05,19,0.0362
2015-12-05 20:00:00,2015-12-05,20,0.028
2015-12-05 21:00:00,2015-12-05,21,0.0273
2015-12-05 22:00:00,2015-12-05,22,0.0257
2015-12-05 23:00:00,2015-12-05,23,0.0163
2015-12-06,2015-12-06,0,0.0098
2015-12-06 01:00:00,2015-12-06,1,0.0065
2015-12-06 02:00:00,2015-12-06,2,0.005
2015-12-06 03:00:00,2015-12-06,3,0.0044
2015-12-06 04:00:00,2015-12-06,4,0.0072
2015-12-06 05:00:00,2015-12-06,5,0.0143
2015-12-06 06:00:00,2015-12-06,6,0.0173
2015-12-06 07:00:00,2015-12-06,7,0.0216
2015-12-06 08:00:00,2015-12-06,8,0.0302
2015-12-06 09:00:00,2015-12-06,9,0.0435
2015-12-06 10:00:00,2015-12-06,10,0.0449
2015-12-06 11:00:00,2015-12-06,11,0.0462
2015-12-06 12:00:00,2015-12-06,12,0.049
2015-12-06 13:00:00,2015-12-06,13,0.0506
2015-12-06 14:00:00,2015-12-06,14,0.047
2015-12-06 15:00:00,2015-12-06,15,0.0433
2015-12-06 16:00:00,2015-12-06,16,0.0477
2015-12-06 17:00:00,2015-12-06,17,0.0478
2015-12-06 18:00:00,2015-12-06,18,0.0361
2015-12-06 19:00:00,2015-12-06,19,0.0339
2015-12-06 20:00:00,2015-12-06,20,0.0273
2015-12-06 21:00:00,2015-12-06,21,0.0247
2015-12-06 22:00:00,2015-12-06,22,0.0181
2015-12-06 23:00:00,2015-12-06,23,0.0113
2015-12-07,2015-12-07,0,0.0065
2015-12-07 01:00:00,2015-12-07,1,0.0048
2015-12-07 02:00:00,2015-12-07,2,0.0052
2015-12-07 03:00:00,2015-12-07,3,0.0095
2015-12-07 04:00:00,2015-12-07,4,0.027
2015-12-07 05:00:00,2015-12-07,5,0.0724
2015-12-07 06:00:00,2015-12-07,6,0.1036
2015-12-07 07:00:00,2015-12-07,7,0.1648
2015-12-07 08:00:00,2015-12-07,8,0.0889
2015-12-07 09:00:00,2015-12-07,9,0.0901
2015-12-07 10:00:00,2015-12-07,10,0.0636
2015-12-07 11:00:00,2015-12-07,11,0.0522
2015-12-07 12:00:00,2015-12-07,12,0.0492
2015-12-07 13:00:00,2015-12-07,13,0.0518
2015-12-07 14:00:00,2015-12-07,14,0.0486
2015-12-07 15:00:00,2015-12-07,15,0.0398
2015-12-07 16:00:00,2015-12-07,16,0.0365
2015-12-07 17:00:00,2015-12-07,17,0.0385
2015-12-07 18:00:00,2015-12-07,18,0.0281
2015-12-07 19:00:00,2015-12-07,19,0.0241
2015-12-07 20:00:00,2015-12-07,20,0.0215
2015-12-07 21:00:00,2015-12-07,21,0.0198
2015-12-07 22:00:00,2015-12-07,22,0.0143
2015-12-07 23:00:00,2015-12-07,23,0.0089
2015-12-08,2015-12-08,0,0.0054
2015-12-08 01:00:00,2015-12-08,1,0.0042
2015-12-08 02:00:00,2015-12-08,2,0.0044
2015-12-08 03:00:00,2015-12-08,3,0.0095
2015-12-08 04:00:00,2015-12-08,4,0.0275
2015-12-08 05:00:00,2015-12-08,5,0.0712
2015-12-08 06:00:00,2015-12-08,6,0.0957
2015-12-08 07:00:00,2015-12-08,7,0.1545
2015-12-08 08:00:00,2015-12-08,8,0.0803
2015-12-08 09:00:00,2015-12-08,9,0.0846
2015-12-08 10:00:00,2015-12-08,10,0.0522
2015-12-08 11:00:00,2015-12-08,11,0.0597
2015-12-08 12:00:00,2015-12-08,12,0.0499
2015-12-08 13:00:00,2015-12-08,13,0.0513
2015-12-08 14:00:00,2015-12-08,14,0.0493
2015-12-08 15:00:00,2015-12-08,15,0.0396
2015-12-08 16:00:00,2015-12-08,16,0.0354
2015-12-08 17:00:00,2015-12-08,17,0.037
2015-12-08 18:00:00,2015-12-08,18,0.0323
2015-12-08 19:00:00,2015-12-08,19,0.0276
2015-12-08 20:00:00,2015-12-08,20,0.0217
2015-12-08 21:00:00,2015-12-08,21,0.0198
2015-12-08 22:00:00,2015-12-08,22,0.0147
2015-12-08 23:00:00,2015-12-08,23,0.0103
2015-12-09,2015-12-09,0,0.0063
2015-12-09 01:00:00,2015-12-09,1,0.0048
2015-12-09 02:00:00,2015-12-09,2,0.0048
2015-12-09 03:00:00,2015-12-09,3,0.0102
2015-12-09 04:00:00,2015-12-09,4,0.0284
2015-12-09 05:00:00,2015-12-09,5,0.0724
2015-12-09 06:00:00,2015-12-09,6,0.0942
2015-12-09 07:00:00,2015-12-09,7,0.1468
2015-12-09 08:00:00,2015-12-09,8,0.0919
2015-12-09 09:00:00,2015-12-09,9,0.0843
2015-12-09 10:00:00,2015-12-09,10,0.0717
2015-12-09 11:00:00,2015-12-09,11,0.0542
2015-12-09 12:00:00,2015-12-09,12,0.0506
2015-12-09 13:00:00,2015-12-09,13,0.0536
2015-12-09 14:00:00,2015-12-09,14,0.0472
2015-12-09 15:00:00,2015-12-09,15,0.0388
2015-12-09 16:00:00,2015-12-09,16,0.0367
2015-12-09 17:00:00,2015-12-09,17,0.04
2015-12-09 18:00:00,2015-12-09,18,0.0316
2015-12-09 19:00:00,2015-12-09,19,0.0264
2015-12-09 20:00:00,2015-12-09,20,0.0221
2015-12-09 21:00:00,2015-12-09,21,0.0201
2015-12-09 22:00:00,2015-12-09,22,0.0147
2015-12-09 23:00:00,2015-12-09,23,0.0105
2015-12-10,2015-12-10,0,0.0056
2015-12-10 01:00:00,2015-12-10,1,0.0041
2015-12-10 02:00:00,2015-12-10,2,0.0049
2015-12-10 03:00:00,2015-12-10,3,0.0096
2015-12-10 04:00:00,2015-12-10,4,0.0272
2015-12-10 05:00:00,2015-12-10,5,0.0679
2015-12-10 06:00:00,2015-12-10,6,0.0925
2015-12-10 07:00:00,2015-12-10,7,0.1029
2015-12-10 08:00:00,2015-12-10,8,0.0832
2015-12-10 09:00:00,2015-12-10,9,0.0891
2015-12-10 10:00:00,2015-12-10,10,0.075
2015-12-10 11:00:00,2015-12-10,11,0.0541
2015-12-10 12:00:00,2015-12-10,12,0.05
2015-12-10 13:00:00,2015-12-10,13,0.0548
2015-12-10 14:00:00,2015-12-10,14,0.0512
2015-12-10 15:00:00,2015-12-10,15,0.0417
2015-12-10 16:00:00,2015-12-10,16,0.0385
2015-12-10 17:00:00,2015-12-10,17,0.0365
2015-12-10 18:00:00,2015-12-10,18,0.0318
2015-12-10 19:00:00,2015-12-10,19,0.0261
2015-12-10 20:00:00,2015-12-10,20,0.0225
2015-12-10 21:00:00,2015-12-10,21,0.0213
2015-12-10 22:00:00,2015-12-10,22,0.0159
2015-12-10 23:00:00,2015-12-10,23,0.012
2015-12-11,2015-12-11,0,0.0073
2015-12-11 01:00:00,2015-12-11,1,0.005
2015-12-11 02:00:00,2015-12-11,2,0.0051
2015-12-11 03:00:00,2015-12-11,3,0.0108
2015-12-11 04:00:00,2015-12-11,4,0.0281
2015-12-11 05:00:00,2015-12-11,5,0.0683
2015-12-11 06:00:00,2015-12-11,6,0.0911
2015-12-11 07:00:00,2015-12-11,7,0.0977
2015-12-11 08:00:00,2015-12-11,8,0.0936
2015-12-11 09:00:00,2015-12-11,9,0.09
2015-12-11 10:00:00,2015-12-11,10,0.0731
2015-12-11 11:00:00,2015-12-11,11,0.0602
2015-12-11 12:00:00,2015-12-11,12,0.0504
2015-12-11 13:00:00,2015-12-11,13,0.0587
2015-12-11 14:00:00,2015-12-11,14,0.0491
2015-12-11 15:00:00,2015-12-11,15,0.042
2015-12-11 16:00:00,2015-12-11,16,0.0385
2015-12-11 17:00:00,2015-12-11,17,0.0391
2015-12-11 18:00:00,2015-12-11,18,0.0387
2015-12-11 19:00:00,2015-12-11,19,0.0328
2015-12-11 20:00:00,2015-12-11,20,0.0293
2015-12-11 21:00:00,2015-12-11,21,0.0256
2015-12-11 22:00:00,2015-12-11,22,0.0215
2015-12-11 23:00:00,2015-12-11,23,0.0159
2015-12-12,2015-12-12,0,0.0094
2015-12-12 01:00:00,2015-12-12,1,0.0067
2015-12-12 02:00:00,2015-12-12,2,0.0059
2015-12-12 03:00:00,2015-12-12,3,0.007
2015-12-12 04:00:00,2015-12-12,4,0.0138
2015-12-12 05:00:00,2015-12-12,5,0.0267
2015-12-12 06:00:00,2015-12-12,6,0.0331
2015-12-12 07:00:00,2015-12-12,7,0.0405
2015-12-12 08:00:00,2015-12-12,8,0.0495
2015-12-12 09:00:00,2015-12-12,9,0.051
2015-12-12 10:00:00,2015-12-12,10,0.0491
2015-12-12 11:00:00,2015-12-12,11,0.0494
2015-12-12 12:00:00,2015-12-12,12,0.0496
2015-12-12 13:00:00,2015-12-12,13,0.0524
2015-12-12 14:00:00,2015-12-12,14,0.049
2015-12-12 15:00:00,2015-12-12,15,0.0475
2015-12-12 16:00:00,2015-12-12,16,0.0492
2015-12-12 17:00:00,2015-12-12,17,0.0573
2015-12-12 18:00:00,2015-12-12,18,0.0506
2015-12-12 19:00:00,2015-12-12,19,0.0367
2015-12-12 20:00:00,2015-12-12,20,0.0301
2015-12-12 21:00:00,2015-12-12,21,0.0269
2015-12-12 22:00:00,2015-12-12,22,0.0268
2015-12-12 23:00:00,2015-12-12,23,0.0174
2015-12-13,2015-12-13,0,0.0103
2015-12-13 01:00:00,2015-12-13,1,0.0067
2015-12-13 02:00:00,2015-12-13,2,0.0052
2015-12-13 03:00:00,2015-12-13,3,0.0047
2015-12-13 04:00:00,2015-12-13,4,0.0066
2015-12-13 05:00:00,2015-12-13,5,0.0136
2015-12-13 06:00:00,2015-12-13,6,0.0167
2015-12-13 07:00:00,2015-12-13,7,0.0196
2015-12-13 08:00:00,2015-12-13,8,0.0267
2015-12-13 09:00:00,2015-12-13,9,0.04
2015-12-13 10:00:00,2015-12-13,10,0.0398
2015-12-13 11:00:00,2015-12-13,11,0.0392
2015-12-13 12:00:00,2015-12-13,12,0.0421
2015-12-13 13:00:00,2015-12-13,13,0.0438
2015-12-13 14:00:00,2015-12-13,14,0.0404
2015-12-13 15:00:00,2015-12-13,15,0.0426
2015-12-13 16:00:00,2015-12-13,16,0.0384
2015-12-13 17:00:00,2015-12-13,17,0.0375
2015-12-13 18:00:00,2015-12-13,18,0.0317
2015-12-13 19:00:00,2015-12-13,19,0.0286
2015-12-13 20:00:00,2015-12-13,20,0.0259
2015-12-13 21:00:00,2015-12-13,21,0.0254
2015-12-13 22:00:00,2015-12-13,22,0.0172
2015-12-13 23:00:00,2015-12-13,23,0.0115
2015-12-14,2015-12-14,0,0.007
2015-12-14 01:00:00,2015-12-14,1,0.0041
2015-12-14 02:00:00,2015-12-14,2,0.0048
2015-12-14 03:00:00,2015-12-14,3,0.011
2015-12-14 04:00:00,2015-12-14,4,0.0271
2015-12-14 05:00:00,2015-12-14,5,0.0704
2015-12-14 06:00:00,2015-12-14,6,0.0921
2015-12-14 07:00:00,2015-12-14,7,0.1715
2015-12-14 08:00:00,2015-12-14,8,0.0933
2015-12-14 09:00:00,2015-12-14,9,0.0909
2015-12-14 10:00:00,2015-12-14,10,0.0552
2015-12-14 11:00:00,2015-12-14,11,0.0524
2015-12-14 12:00:00,2015-12-14,12,0.0504
2015-12-14 13:00:00,2015-12-14,13,0.054
2015-12-14 14:00:00,2015-12-14,14,0.0498
2015-12-14 15:00:00,2015-12-14,15,0.0405
2015-12-14 16:00:00,2015-12-14,16,0.0355
2015-12-14 17:00:00,2015-12-14,17,0.0374
2015-12-14 18:00:00,2015-12-14,18,0.0299
2015-12-14 19:00:00,2015-12-14,19,0.0251
2015-12-14 20:00:00,2015-12-14,20,0.0213
2015-12-14 21:00:00,2015-12-14,21,0.0198
2015-12-14 22:00:00,2015-12-14,22,0.0147
2015-12-14 23:00:00,2015-12-14,23,0.0095
